evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201350932,0,True,False,False,False,False,6,6,-0.10463237762451172,424,8.48,9,1.0,0,0,0.0,0.0,43.3697395324707,520.1881103515625,0.0,0.0,0.0,-12.125247955322266,-12.125247955322266,2.384185791015625e-07,True
201350932,1,True,False,False,False,False,5,6,0.3196401596069336,412,8.24,9,1.0,0,0,0.0,0.0,45.3182373046875,504.7304992675781,0.0,0.0,0.0,-11.839606285095215,-11.839606285095215,2.384185791015625e-07,True
201350932,2,False,True,False,False,False,6,6,-9.00866413116455,234,4.68,2,0.2222222222222222,0,0,0.0,0.0,61.124576568603516,904.707763671875,0.0,0.0,0.0,-33.36038589477539,-33.36038589477539,1.1920928955078125e-07,True
201350932,3,True,False,False,False,False,6,6,1.238914966583252,425,8.5,9,1.0,0,0,0.0,0.0,43.11716079711914,453.5293884277344,0.0,0.0,0.0,-11.338372230529785,-11.338372230529785,2.384185791015625e-07,True
201350932,4,True,False,False,False,False,6,7,-1.1227850914001465,450,9.0,9,1.0,0,0,0.0,0.0,50.679386138916016,491.99505615234375,0.0,0.0,0.0,-14.403027534484863,-14.403027534484863,2.384185791015625e-07,True
201350932,5,False,True,False,False,False,6,6,-5.389229774475098,307,6.140000000000001,7,0.7777777777777778,0,0,0.0,0.0,40.341285705566406,521.532958984375,0.0,0.0,0.0,-11.202434539794922,-11.202434539794922,2.384185791015625e-07,True
201350932,6,True,False,False,False,False,8,8,-4.658208847045898,526,10.52,9,1.0,0,0,0.0,0.0,58.61000061035156,562.697998046875,0.0,0.0,0.0,-22.416296005249023,-22.416296005249023,2.384185791015625e-07,True
201350932,7,True,False,False,False,False,8,8,0.8377337455749512,446,8.92,9,1.0,0,0,0.0,0.0,64.3522720336914,533.9996948242188,0.0,0.0,0.0,-13.187163352966309,-13.187163352966309,2.384185791015625e-07,True
201350932,8,True,False,False,False,False,10,10,0.9753584861755371,428,8.56,9,1.0,0,0,0.0,0.0,78.01824188232422,584.766357421875,0.0,0.0,0.0,-12.640466690063477,-12.640466690063477,2.384185791015625e-07,True
201350932,9,True,False,False,False,False,6,7,-0.47075462341308594,508,10.16,9,1.0,0,0,0.0,0.0,55.077667236328125,719.6480712890625,0.0,0.0,0.0,-12.659160614013672,-12.659160614013672,2.384185791015625e-07,True
201350932,10,True,False,False,False,False,6,6,-5.001084804534912,527,10.540000000000001,9,1.0,0,0,0.0,0.0,54.37395477294922,548.160400390625,0.0,0.0,0.0,-17.96686363220215,-17.96686363220215,2.384185791015625e-07,True
201350932,11,True,False,False,False,False,6,7,-1.2145318984985352,435,8.700000000000001,9,1.0,0,0,0.0,0.0,46.943695068359375,477.8504333496094,0.0,0.0,0.0,-15.097597122192383,-15.097597122192383,2.384185791015625e-07,True
201350932,12,True,False,False,False,False,6,6,-0.456484317779541,498,9.96,9,1.0,0,0,0.0,0.0,43.791831970214844,409.42120361328125,0.0,0.0,0.0,-16.66172981262207,-16.66172981262207,1.7881393432617188e-07,True
