evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201355380,0,True,False,False,False,False,4,4,-0.9308381080627441,420,8.4,9,1.0,0,0,0.0,0.0,29.79330062866211,436.4730224609375,0.0,0.0,0.0,-13.001482009887695,-13.001482009887695,2.384185791015625e-07,True
201355380,1,True,False,False,False,False,8,8,-0.19616985321044922,464,9.28,9,1.0,0,0,0.0,0.0,78.56170654296875,774.2415771484375,0.0,0.0,0.0,-14.822433471679688,-14.822433471679688,2.384185791015625e-07,True
201355380,2,True,False,False,False,False,2,2,-1.4808311462402344,539,10.78,9,1.0,0,0,0.0,0.0,13.796430587768555,419.7911071777344,0.0,0.0,0.0,-9.537840843200684,-9.537840843200684,2.384185791015625e-07,True
201355380,3,True,False,False,False,False,4,4,1.3336296081542969,437,8.74,9,1.0,0,0,0.0,0.0,32.092735290527344,582.1808471679688,0.0,0.0,0.0,-11.69962215423584,-11.69962215423584,2.384185791015625e-07,True
201355380,4,True,False,False,False,False,2,2,1.5807290077209473,428,8.56,9,1.0,0,0,0.0,0.0,14.134384155273438,359.3779602050781,0.0,0.0,0.0,-11.576224327087402,-11.576224327087402,2.384185791015625e-07,True
201355380,5,True,False,False,False,False,5,5,0.24312067031860352,409,8.18,9,1.0,0,0,0.0,0.0,40.50933074951172,599.9957275390625,0.0,0.0,0.0,-13.635619163513184,-13.635619163513184,2.384185791015625e-07,True
201355380,6,False,True,False,False,False,4,4,-9.60265064239502,366,7.32,9,1.0,0,0,0.0,0.0,37.27738952636719,641.9349365234375,0.0,0.0,0.0,-22.88975715637207,-22.88975715637207,2.384185791015625e-07,True
201355380,7,False,True,False,False,False,35,149,-59.178749084472656,640,12.8,5,0.5555555555555556,0,0,0.0,0.0,193.85971069335938,1458.231689453125,0.0,0.0,0.0,-30.46039581298828,-30.46039581298828,2.384185791015625e-07,True
201355380,8,True,False,False,False,False,7,8,0.3065810203552246,495,9.9,9,1.0,0,0,0.0,0.0,46.980682373046875,492.6776428222656,0.0,0.0,0.0,-15.91403865814209,-15.91403865814209,2.384185791015625e-07,True
201355380,9,True,False,False,False,False,5,5,0.4525594711303711,383,7.66,9,1.0,0,0,0.0,0.0,32.12440490722656,461.1292419433594,0.0,0.0,0.0,-9.842334747314453,-9.842334747314453,2.384185791015625e-07,True
201355380,10,False,True,False,False,False,11,15,-12.635774612426758,443,8.86,8,0.8888888888888888,0,0,0.0,0.0,86.17675018310547,627.739990234375,0.0,0.0,0.0,-18.004409790039062,-18.004409790039062,2.384185791015625e-07,True
201355380,11,True,False,False,False,False,8,8,-0.45610952377319336,410,8.2,9,1.0,0,0,0.0,0.0,64.66454315185547,523.958740234375,0.0,0.0,0.0,-11.788947105407715,-11.788947105407715,2.384185791015625e-07,True
201355380,12,True,False,False,False,False,5,5,0.5709085464477539,427,8.540000000000001,9,1.0,0,0,0.0,0.0,39.377288818359375,723.5399780273438,0.0,0.0,0.0,-10.79255485534668,-10.79255485534668,2.384185791015625e-07,True
201355380,13,False,True,False,False,False,13,18,-10.001544952392578,443,8.86,8,0.8888888888888888,0,0,0.0,0.0,99.70775604248047,622.5523071289062,0.0,0.0,0.0,-16.66486930847168,-16.66486930847168,2.384185791015625e-07,True
201355380,14,True,False,False,False,False,5,5,-3.3524723052978516,557,11.14,9,1.0,0,0,0.0,0.0,21.486461639404297,418.5914001464844,0.0,0.0,0.0,-16.01338005065918,-16.01338005065918,2.384185791015625e-07,True
201355380,15,True,False,False,False,False,8,8,-2.1031155586242676,521,10.42,9,1.0,0,0,0.0,0.0,55.00395584106445,483.75042724609375,0.0,0.0,0.0,-27.299739837646484,-27.299739837646484,2.384185791015625e-07,True
