evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201350912,0,True,False,False,False,False,9,9,0.5038309097290039,512,10.24,9,1.0,0,0,0.0,0.0,56.6947021484375,483.36358642578125,0.0,0.0,0.0,-17.409133911132812,-17.409133911132812,2.384185791015625e-07,True
201350912,1,True,False,False,False,False,8,8,-0.3088107109069824,440,8.8,9,1.0,0,0,0.0,0.0,54.55276107788086,598.9514770507812,0.0,0.0,0.0,-18.9676513671875,-18.9676513671875,2.384185791015625e-07,True
201350912,2,False,True,False,False,False,8,11,-9.54220199584961,382,7.640000000000001,8,0.8888888888888888,0,0,0.0,0.0,64.8436508178711,752.25732421875,0.0,0.0,0.0,-19.449411392211914,-19.449411392211914,2.384185791015625e-07,True
201350912,3,True,False,False,False,False,8,8,0.9859981536865234,435,8.700000000000001,9,1.0,0,0,0.0,0.0,64.45922088623047,503.1299133300781,0.0,0.0,0.0,-11.861881256103516,-11.861881256103516,2.384185791015625e-07,True
201350912,4,True,False,False,False,False,9,9,-0.1123666763305664,490,9.8,9,1.0,0,0,0.0,0.0,77.7162857055664,1224.3477783203125,0.0,0.0,0.0,-12.505919456481934,-12.505919456481934,2.384185791015625e-07,True
201350912,5,False,True,False,False,False,5,5,-6.162579536437988,193,3.86,2,0.2222222222222222,0,0,0.0,0.0,40.095149993896484,441.71002197265625,0.0,0.0,0.0,-16.321613311767578,-16.321613311767578,1.7881393432617188e-07,True
201350912,6,False,True,False,False,False,3,3,-11.433666229248047,249,4.98,5,0.5555555555555556,0,0,0.0,0.0,23.82843589782715,485.6125183105469,0.0,0.0,0.0,-34.549591064453125,-34.549591064453125,2.384185791015625e-07,True
201350912,7,True,False,False,False,False,9,9,0.3448600769042969,413,8.26,9,1.0,0,0,0.0,0.0,71.35088348388672,536.8060302734375,0.0,0.0,0.0,-9.52445125579834,-9.52445125579834,2.384185791015625e-07,True
201350912,8,True,False,False,False,False,8,8,-3.2024993896484375,579,11.58,9,1.0,0,0,0.0,0.0,64.8670425415039,710.3251953125,0.0,0.0,0.0,-12.306608200073242,-12.306608200073242,2.384185791015625e-07,True
201350912,9,False,True,False,False,False,4,5,-16.921371459960938,295,5.9,4,0.4444444444444444,0,0,0.0,0.0,26.212444305419922,444.12322998046875,0.0,0.0,0.0,-26.995471954345703,-26.995471954345703,2.384185791015625e-07,True
