evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201355080,0,True,False,False,False,False,4,4,-0.1670994758605957,458,9.16,9,1.0,0,0,0.0,0.0,30.99407196044922,481.7286682128906,0.0,0.0,0.0,-13.828603744506836,-13.828603744506836,2.384185791015625e-07,True
201355080,1,False,True,False,False,False,12,16,-9.779207229614258,380,7.6000000000000005,9,1.0,0,0,0.0,0.0,77.89175415039062,624.4487915039062,0.0,0.0,0.0,-16.914382934570312,-16.914382934570312,2.384185791015625e-07,True
201355080,2,True,False,False,False,False,4,4,-0.09240865707397461,462,9.24,9,1.0,0,0,0.0,0.0,23.530540466308594,431.1664123535156,0.0,0.0,0.0,-16.844436645507812,-16.844436645507812,2.384185791015625e-07,True
201355080,3,True,False,False,False,False,3,3,0.21831989288330078,415,8.3,9,1.0,0,0,0.0,0.0,23.511775970458984,521.1458129882812,0.0,0.0,0.0,-12.517414093017578,-12.517414093017578,2.384185791015625e-07,True
201355080,4,False,True,False,False,False,8,26,-21.977710723876953,329,6.58,5,0.5555555555555556,0,0,0.0,0.0,23.06916618347168,450.9066467285156,0.0,0.0,0.0,-28.76455307006836,-28.76455307006836,2.384185791015625e-07,True
201355080,5,False,True,False,False,False,12,12,-10.547319412231445,423,8.46,9,1.0,0,0,0.0,0.0,96.56417083740234,720.4823608398438,0.0,0.0,0.0,-21.4968318939209,-21.4968318939209,2.384185791015625e-07,True
201355080,6,True,False,False,False,False,6,6,-14.597393035888672,644,12.88,9,1.0,0,0,0.0,0.0,40.6286506652832,382.2774963378906,0.0,0.0,0.0,-20.634281158447266,-20.634281158447266,2.384185791015625e-07,True
201355080,7,True,False,False,False,False,9,9,1.2385125160217285,415,8.3,9,1.0,0,0,0.0,0.0,64.76802062988281,747.9365234375,0.0,0.0,0.0,-14.200130462646484,-14.200130462646484,2.384185791015625e-07,True
201355080,8,True,False,False,False,False,9,9,1.1661100387573242,435,8.700000000000001,9,1.0,0,0,0.0,0.0,76.4819107055664,631.853271484375,0.0,0.0,0.0,-12.250991821289062,-12.250991821289062,2.384185791015625e-07,True
201355080,9,True,False,False,False,False,5,5,-2.6949377059936523,470,9.4,9,1.0,0,0,0.0,0.0,47.65635681152344,930.7028198242188,0.0,0.0,0.0,-19.36534309387207,-19.36534309387207,2.384185791015625e-07,True
