evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201354980,0,True,False,False,False,False,6,7,-4.507641315460205,448,8.96,9,1.0,0,0,0.0,0.0,57.848453521728516,833.5120239257812,0.0,0.0,0.0,-15.136265754699707,-15.136265754699707,2.384185791015625e-07,True
201354980,1,True,False,False,False,False,8,8,-4.2532806396484375,601,12.02,9,1.0,0,0,0.0,0.0,71.51390075683594,672.42138671875,0.0,0.0,0.0,-20.436655044555664,-20.436655044555664,2.384185791015625e-07,True
201354980,2,True,False,False,False,False,6,6,-0.7704987525939941,499,9.98,9,1.0,0,0,0.0,0.0,47.04932403564453,600.8984985351562,0.0,0.0,0.0,-12.688966751098633,-12.688966751098633,2.384185791015625e-07,True
201354980,3,True,False,False,False,False,4,4,-1.5368366241455078,426,8.52,9,1.0,0,0,0.0,0.0,39.043392181396484,769.0883178710938,0.0,0.0,0.0,-16.641338348388672,-16.641338348388672,2.384185791015625e-07,True
201354980,4,True,False,False,False,False,5,5,-2.3874101638793945,419,8.38,9,1.0,0,0,0.0,0.0,31.54166603088379,513.8728637695312,0.0,0.0,0.0,-14.25096321105957,-14.25096321105957,2.384185791015625e-07,True
201354980,5,False,True,False,False,False,7,13,-13.132766723632812,382,7.640000000000001,8,0.8888888888888888,0,0,0.0,0.0,54.31828308105469,604.107421875,0.0,0.0,0.0,-21.43258285522461,-21.43258285522461,2.384185791015625e-07,True
201354980,6,True,False,False,False,False,6,7,-1.4616003036499023,453,9.06,9,1.0,0,0,0.0,0.0,56.0013542175293,646.4221801757812,0.0,0.0,0.0,-16.085620880126953,-16.085620880126953,2.384185791015625e-07,True
201354980,7,True,False,False,False,False,4,4,-2.0466084480285645,478,9.56,9,1.0,0,0,0.0,0.0,32.842681884765625,467.2898864746094,0.0,0.0,0.0,-16.31096649169922,-16.31096649169922,2.384185791015625e-07,True
201354980,8,False,True,False,False,False,5,5,-10.979532241821289,411,8.22,9,1.0,0,0,0.0,0.0,38.65666961669922,545.753662109375,0.0,0.0,0.0,-17.215660095214844,-17.215660095214844,2.384185791015625e-07,True
201354980,9,True,False,False,False,False,10,10,-2.0329017639160156,608,12.16,9,1.0,0,0,0.0,0.0,73.38273620605469,479.2010498046875,0.0,0.0,0.0,-20.956050872802734,-20.956050872802734,2.384185791015625e-07,True
201354980,10,False,True,False,False,False,6,6,-13.998226165771484,398,7.96,9,1.0,0,0,0.0,0.0,33.13507080078125,425.2648010253906,0.0,0.0,0.0,-21.539026260375977,-21.539026260375977,2.384185791015625e-07,True
201354980,11,False,True,False,False,False,0,0,-6.687957763671875,224,4.48,4,0.4444444444444444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.63206672668457,-14.63206672668457,1.1920928955078125e-07,True
201354980,12,True,False,False,False,False,7,7,-6.426898002624512,565,11.3,9,1.0,0,0,0.0,0.0,55.113563537597656,830.9124755859375,0.0,0.0,0.0,-21.123790740966797,-21.123790740966797,2.384185791015625e-07,True
201354980,13,False,True,False,False,False,2,7,-9.321660995483398,140,2.8000000000000003,1,0.1111111111111111,0,0,0.0,0.0,1.9893296957015991,99.46648406982422,0.0,0.0,0.0,-23.171354293823242,-23.171354293823242,2.384185791015625e-07,True
201354980,14,False,True,False,False,False,2,3,-6.819731712341309,239,4.78,4,0.4444444444444444,0,0,0.0,0.0,12.404633522033691,620.231689453125,0.0,0.0,0.0,-17.412853240966797,-17.412853240966797,1.7881393432617188e-07,True
201354980,15,True,False,False,False,False,5,5,-3.6499595642089844,516,10.32,9,1.0,0,0,0.0,0.0,31.804889678955078,431.5644226074219,0.0,0.0,0.0,-20.565330505371094,-20.565330505371094,2.384185791015625e-07,True
201354980,16,True,False,False,False,False,6,6,-3.249879837036133,502,10.040000000000001,9,1.0,0,0,0.0,0.0,49.30907440185547,556.311767578125,0.0,0.0,0.0,-13.289031028747559,-13.289031028747559,2.384185791015625e-07,True
201354980,17,False,True,False,False,False,3,3,-8.294824600219727,256,5.12,5,0.5555555555555556,0,0,0.0,0.0,23.95675277709961,662.4575805664062,0.0,0.0,0.0,-16.533254623413086,-16.533254623413086,1.1920928955078125e-07,True
201354980,18,True,False,False,False,False,8,8,-0.051084041595458984,457,9.14,9,1.0,0,0,0.0,0.0,62.538848876953125,663.5831298828125,0.0,0.0,0.0,-12.867944717407227,-12.867944717407227,2.384185791015625e-07,True
201354980,19,True,False,False,False,False,6,6,-1.2508659362792969,552,11.040000000000001,9,1.0,0,0,0.0,0.0,43.390438079833984,491.22821044921875,0.0,0.0,0.0,-15.843639373779297,-15.843639373779297,2.384185791015625e-07,True
201354980,20,True,False,False,False,False,7,7,-3.6967010498046875,556,11.120000000000001,9,1.0,0,0,0.0,0.0,47.440650939941406,536.8282470703125,0.0,0.0,0.0,-20.092998504638672,-20.092998504638672,2.384185791015625e-07,True
201354980,21,True,False,False,False,False,8,8,-0.6073203086853027,455,9.1,9,1.0,0,0,0.0,0.0,62.18838882446289,739.8041381835938,0.0,0.0,0.0,-15.787492752075195,-15.787492752075195,2.384185791015625e-07,True
201354980,22,True,False,False,False,False,9,9,-3.4895896911621094,552,11.040000000000001,9,1.0,0,0,0.0,0.0,73.87077331542969,557.9742431640625,0.0,0.0,0.0,-22.328523635864258,-22.328523635864258,2.384185791015625e-07,True
201354980,23,True,False,False,False,False,3,3,-0.6097955703735352,460,9.200000000000001,9,1.0,0,0,0.0,0.0,15.325887680053711,466.1773986816406,0.0,0.0,0.0,-14.722942352294922,-14.722942352294922,2.384185791015625e-07,True
201354980,24,False,True,False,False,False,2,2,-10.522211074829102,285,5.7,6,0.6666666666666666,0,0,0.0,0.0,16.936634063720703,437.4856262207031,0.0,0.0,0.0,-22.967405319213867,-22.967405319213867,2.384185791015625e-07,True
201354980,25,False,True,False,False,False,5,5,-5.050063133239746,216,4.32,4,0.4444444444444444,0,0,0.0,0.0,30.011735916137695,555.8555908203125,0.0,0.0,0.0,-16.99875831604004,-16.99875831604004,2.384185791015625e-07,True
201354980,26,False,True,False,False,False,4,14,-12.016334533691406,231,4.62,3,0.3333333333333333,0,0,0.0,0.0,33.8857307434082,824.964111328125,0.0,0.0,0.0,-34.52903747558594,-34.52903747558594,2.384185791015625e-07,True
201354980,27,False,True,False,False,False,14,25,-16.716819763183594,386,7.72,6,0.6666666666666666,0,0,0.0,0.0,69.3663558959961,536.7483520507812,0.0,0.0,0.0,-28.229461669921875,-28.229461669921875,1.4901161193847656e-07,True
201354980,28,False,True,False,False,False,1,1,-4.20413875579834,135,2.7,1,0.1111111111111111,0,0,0.0,0.0,10.442541122436523,522.1270751953125,0.0,0.0,0.0,-11.737676620483398,-11.737676620483398,1.7881393432617188e-07,True
201354980,29,False,True,False,False,False,2,2,-10.4739990234375,374,7.48,8,0.8888888888888888,0,0,0.0,0.0,4.849470615386963,242.47352600097656,0.0,0.0,0.0,-18.027835845947266,-18.027835845947266,2.384185791015625e-07,True
201354980,30,False,True,False,False,False,1,1,-4.030930995941162,164,3.2800000000000002,1,0.1111111111111111,0,0,0.0,0.0,8.728434562683105,436.4217529296875,0.0,0.0,0.0,-8.932462692260742,-8.932462692260742,2.384185791015625e-07,True
201354980,31,True,False,False,False,False,8,9,-4.997478008270264,553,11.06,9,1.0,0,0,0.0,0.0,53.4444694519043,485.6246337890625,0.0,0.0,0.0,-18.61581039428711,-18.61581039428711,2.384185791015625e-07,True
201354980,32,True,False,False,False,False,7,7,-3.437124729156494,468,9.36,9,1.0,0,0,0.0,0.0,54.93096160888672,484.4572448730469,0.0,0.0,0.0,-21.81546401977539,-21.81546401977539,2.384185791015625e-07,True
