evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201350932,0,True,False,False,False,False,5,5,0.7373061180114746,399,7.98,9,1.0,0,0,0.0,0.0,32.95917510986328,458.6194763183594,0.0,0.0,0.0,-11.921006202697754,-11.921006202697754,2.384185791015625e-07,True
201350932,1,True,False,False,False,False,5,5,1.1469082832336426,430,8.6,9,1.0,0,0,0.0,0.0,43.29519271850586,481.0922546386719,0.0,0.0,0.0,-16.233003616333008,-16.233003616333008,2.384185791015625e-07,True
201350932,2,True,False,False,False,False,10,10,-0.892519474029541,429,8.58,9,1.0,0,0,0.0,0.0,88.69189453125,773.8341064453125,0.0,0.0,0.0,-18.351625442504883,-18.351625442504883,2.384185791015625e-07,True
201350932,3,True,False,False,False,False,6,6,1.3825507164001465,409,8.18,9,1.0,0,0,0.0,0.0,56.3410530090332,710.3515625,0.0,0.0,0.0,-13.175812721252441,-13.175812721252441,2.384185791015625e-07,True
201350932,4,True,False,False,False,False,7,8,-0.3705925941467285,428,8.56,9,1.0,0,0,0.0,0.0,56.555572509765625,495.4686584472656,0.0,0.0,0.0,-10.00973129272461,-10.00973129272461,2.384185791015625e-07,True
201350932,5,True,False,False,False,False,7,7,0.5126895904541016,404,8.08,9,1.0,0,0,0.0,0.0,53.728919982910156,474.6247253417969,0.0,0.0,0.0,-18.462146759033203,-18.462146759033203,2.384185791015625e-07,True
201350932,6,True,False,False,False,False,8,8,-4.819283962249756,512,10.24,9,1.0,0,0,0.0,0.0,70.70509338378906,966.2655029296875,0.0,0.0,0.0,-16.853757858276367,-16.853757858276367,2.384185791015625e-07,True
201350932,7,True,False,False,False,False,4,4,-0.125030517578125,439,8.78,9,1.0,0,0,0.0,0.0,30.822681427001953,457.0772705078125,0.0,0.0,0.0,-15.636702537536621,-15.636702537536621,2.384185791015625e-07,True
201350932,8,True,False,False,False,False,10,10,-2.1335554122924805,465,9.3,9,1.0,0,0,0.0,0.0,84.3365478515625,570.6923217773438,0.0,0.0,0.0,-12.58481216430664,-12.58481216430664,2.384185791015625e-07,True
201350932,9,True,False,False,False,False,11,12,-5.810575485229492,558,11.16,9,1.0,0,0,0.0,0.0,93.35700988769531,837.9201049804688,0.0,0.0,0.0,-16.608734130859375,-16.608734130859375,1.7881393432617188e-07,True
201350932,10,False,True,False,False,False,9,9,-13.79764175415039,452,9.040000000000001,9,1.0,0,0,0.0,0.0,62.134735107421875,540.1091918945312,0.0,0.0,0.0,-11.957747459411621,-11.957747459411621,2.384185791015625e-07,True
201350932,11,True,False,False,False,False,7,7,-0.5434141159057617,471,9.42,9,1.0,0,0,0.0,0.0,58.78691101074219,626.5679321289062,0.0,0.0,0.0,-13.135519027709961,-13.135519027709961,2.384185791015625e-07,True
201350932,12,True,False,False,False,False,7,7,-0.4684128761291504,493,9.86,9,1.0,0,0,0.0,0.0,44.66578674316406,398.8197326660156,0.0,0.0,0.0,-16.650575637817383,-16.650575637817383,2.384185791015625e-07,True
201350932,13,True,False,False,False,False,8,8,0.520500659942627,441,8.82,9,1.0,0,0,0.0,0.0,65.5875244140625,568.9979858398438,0.0,0.0,0.0,-17.019502639770508,-17.019502639770508,2.384185791015625e-07,True
201350932,14,True,False,False,False,False,5,5,-0.6348538398742676,389,7.78,9,1.0,0,0,0.0,0.0,41.54491424560547,557.7922973632812,0.0,0.0,0.0,-13.80954647064209,-13.80954647064209,2.384185791015625e-07,True
201350932,15,False,True,False,False,False,7,14,-12.427154541015625,409,8.18,9,1.0,0,0,0.0,0.0,43.093727111816406,484.896728515625,0.0,0.0,0.0,-19.010238647460938,-19.010238647460938,2.384185791015625e-07,True
201350932,16,False,True,False,False,False,10,17,-11.67635726928711,383,7.66,9,1.0,0,0,0.0,0.0,67.1858901977539,568.8018798828125,0.0,0.0,0.0,-20.107236862182617,-20.107236862182617,2.384185791015625e-07,True
201350932,17,True,False,False,False,False,6,6,-0.6599130630493164,348,6.96,9,1.0,0,0,0.0,0.0,46.38262939453125,535.5985107421875,0.0,0.0,0.0,-10.05477523803711,-10.05477523803711,2.384185791015625e-07,True
201350932,18,True,False,False,False,False,6,7,-1.5637397766113281,389,7.78,9,1.0,0,0,0.0,0.0,67.7055435180664,744.8485717773438,0.0,0.0,0.0,-19.608661651611328,-19.608661651611328,2.384185791015625e-07,True
201350932,19,False,True,False,False,False,3,4,-8.953120231628418,177,3.54,1,0.1111111111111111,0,0,0.0,0.0,16.517658233642578,544.9835205078125,0.0,0.0,0.0,-17.25970458984375,-17.25970458984375,2.384185791015625e-07,True
201350932,20,True,False,False,False,False,8,10,0.5155010223388672,415,8.3,9,1.0,0,0,0.0,0.0,72.7166976928711,669.5430297851562,0.0,0.0,0.0,-11.549551963806152,-11.549551963806152,2.384185791015625e-07,True
201350932,21,False,True,False,False,False,6,7,-9.123554229736328,345,6.9,7,0.7777777777777778,0,0,0.0,0.0,49.93976974487305,790.9882202148438,0.0,0.0,0.0,-12.89774227142334,-12.89774227142334,1.7881393432617188e-07,True
201350932,22,True,False,False,False,False,3,3,-4.590415000915527,542,10.84,9,1.0,0,0,0.0,0.0,31.7061767578125,852.2681884765625,0.0,0.0,0.0,-16.224468231201172,-16.224468231201172,2.384185791015625e-07,True
201350932,23,True,False,False,False,False,6,7,-0.49523115158081055,404,8.08,9,1.0,0,0,0.0,0.0,51.226722717285156,478.23309326171875,0.0,0.0,0.0,-16.287982940673828,-16.287982940673828,2.384185791015625e-07,True
201350932,24,True,False,False,False,False,8,9,-0.9166126251220703,428,8.56,9,1.0,0,0,0.0,0.0,70.83628845214844,816.2294311523438,0.0,0.0,0.0,-17.333772659301758,-17.333772659301758,2.384185791015625e-07,True
201350932,25,True,False,False,False,False,12,13,-23.275951385498047,736,14.72,9,1.0,0,0,0.0,0.0,90.63844299316406,1106.243408203125,0.0,0.0,0.0,-33.524261474609375,-33.524261474609375,2.384185791015625e-07,True
201350932,26,True,False,False,False,False,6,6,-0.9883055686950684,426,8.52,9,1.0,0,0,0.0,0.0,38.61878967285156,403.9155578613281,0.0,0.0,0.0,-11.900482177734375,-11.900482177734375,2.384185791015625e-07,True
201350932,27,True,False,False,False,False,7,8,0.06817960739135742,404,8.08,9,1.0,0,0,0.0,0.0,60.10877990722656,681.4619140625,0.0,0.0,0.0,-20.095382690429688,-20.095382690429688,2.384185791015625e-07,True
201350932,28,True,False,False,False,False,1,1,1.6759614944458008,374,7.48,9,1.0,0,0,0.0,0.0,7.801642894744873,390.0821533203125,0.0,0.0,0.0,-8.018688201904297,-8.018688201904297,2.384185791015625e-07,True
201350932,29,False,True,False,False,False,7,12,-11.524321556091309,414,8.28,8,0.8888888888888888,0,0,0.0,0.0,49.333740234375,844.9660034179688,0.0,0.0,0.0,-12.565400123596191,-12.565400123596191,1.1920928955078125e-07,True
201350932,30,False,True,False,False,False,6,6,-10.937623977661133,280,5.6000000000000005,3,0.3333333333333333,0,0,0.0,0.0,48.020626068115234,631.4109497070312,0.0,0.0,0.0,-17.344676971435547,-17.344676971435547,1.7881393432617188e-07,True
201350932,31,True,False,False,False,False,7,7,-0.24866580963134766,366,7.32,9,1.0,0,0,0.0,0.0,66.96235656738281,653.1607055664062,0.0,0.0,0.0,-13.851036071777344,-13.851036071777344,2.384185791015625e-07,True
201350932,32,False,True,False,False,False,7,27,-13.222169876098633,414,8.28,8,0.8888888888888888,0,0,0.0,0.0,40.529598236083984,464.43133544921875,0.0,0.0,0.0,-15.293608665466309,-15.293608665466309,2.384185791015625e-07,True
201350932,33,False,True,False,False,False,10,10,-13.333540916442871,369,7.38,8,0.8888888888888888,0,0,0.0,0.0,78.46676635742188,614.8629760742188,0.0,0.0,0.0,-27.079904556274414,-27.079904556274414,2.384185791015625e-07,True
