evaluation_seed,environment_id,success,fell,timed_out,ever_intervened,post_intervention_fall,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,intervention_event_count,mean_velocity_correction_norm,mean_velocity_correction_jerk,toe_riser_contact_impulse,toe_riser_contact_force_peak,post_intervention_mean_abs_root_roll,post_intervention_mean_abs_root_pitch,post_intervention_mean_support_foot_slip,minimum_nominal_margin,minimum_filtered_margin,maximum_nominal_safe_target_error,all_finite
201355180,0,True,False,False,False,False,9,10,-1.9005179405212402,498,9.96,9,1.0,0,0,0.0,0.0,97.43771362304688,991.1868896484375,0.0,0.0,0.0,-20.049013137817383,-20.049013137817383,1.7881393432617188e-07,True
201355180,1,True,False,False,False,False,4,4,0.6057205200195312,437,8.74,9,1.0,0,0,0.0,0.0,33.32039260864258,539.2966918945312,0.0,0.0,0.0,-10.253677368164062,-10.253677368164062,2.384185791015625e-07,True
201355180,2,True,False,False,False,False,7,7,0.21743535995483398,436,8.72,9,1.0,0,0,0.0,0.0,46.35150146484375,452.6101379394531,0.0,0.0,0.0,-10.077707290649414,-10.077707290649414,2.384185791015625e-07,True
201355180,3,True,False,False,False,False,7,7,-0.18158197402954102,368,7.36,9,1.0,0,0,0.0,0.0,57.91394805908203,512.3744506835938,0.0,0.0,0.0,-13.280779838562012,-13.280779838562012,2.384185791015625e-07,True
201355180,4,False,True,False,False,False,3,4,-11.218204498291016,307,6.140000000000001,5,0.5555555555555556,0,0,0.0,0.0,14.338924407958984,373.2312927246094,0.0,0.0,0.0,-13.490635871887207,-13.490635871887207,2.384185791015625e-07,True
201355180,5,False,True,False,False,False,5,5,-8.285541534423828,282,5.64,6,0.6666666666666666,0,0,0.0,0.0,44.783470153808594,753.46142578125,0.0,0.0,0.0,-25.82228660583496,-25.82228660583496,2.384185791015625e-07,True
201355180,6,True,False,False,False,False,4,4,-3.811168670654297,487,9.74,9,1.0,0,0,0.0,0.0,35.34457015991211,565.88720703125,0.0,0.0,0.0,-10.91996955871582,-10.91996955871582,2.384185791015625e-07,True
201355180,7,True,False,False,False,False,8,8,0.9258413314819336,414,8.28,9,1.0,0,0,0.0,0.0,62.36193084716797,506.4122619628906,0.0,0.0,0.0,-17.711227416992188,-17.711227416992188,2.384185791015625e-07,True
201355180,8,True,False,False,False,False,6,6,-3.1489439010620117,448,8.96,9,1.0,0,0,0.0,0.0,42.92424392700195,538.5993041992188,0.0,0.0,0.0,-32.92658996582031,-32.92658996582031,2.384185791015625e-07,True
201355180,9,True,False,False,False,False,6,6,0.07711315155029297,456,9.120000000000001,9,1.0,0,0,0.0,0.0,41.72930908203125,556.88525390625,0.0,0.0,0.0,-16.828493118286133,-16.828493118286133,2.384185791015625e-07,True
