context,domain,condition,runtime_filter,episodes,success_rate,fall_rate,mean_return,mean_reached_riser,mean_completion_time_s,mean_success_completion_time_s,intervention_steps_per_riser,counterfactual_would_intervene_fraction,mean_correction_norm,mean_counterfactual_correction_norm,nominal_barrier_violation_steps_per_riser,toe_riser_kick_events_per_riser,unsafe_overlap_steps_per_riser,mean_episode_minimum_nominal_barrier_margin,global_minimum_nominal_barrier_margin,kick_episode_rate,checkpoint_sha256,actor_state_sha256
F2,target,v31_A2_off,False,512,0.552734375,0.447265625,-6.600168403703719,7.701171875,8.4336328125,9.766007067137808,0.0,0.126775698120898,6.339803227063987e-08,0.02844973572668696,6.926705554146589,0.7225462845549074,0.9005833121988334,-18.439300322905183,-36.396366119384766,0.970703125,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,target,v31_A2_on,True,512,0.73046875,0.26953125,-6.137587631121278,8.013671875,8.3762109375,9.279839572192513,6.5008530343650985,0.12438966380793821,0.03222579953853193,0.03222579953853193,6.493053863027053,0.7316597611503778,0.8430416768218377,-20.31079306639731,-105.18405151367188,0.990234375,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,target,LongConstant_off,False,512,0.59765625,0.40234375,-5.885356743820012,7.724609375,8.421445312500001,9.622549019607844,0.0,0.1229190728654987,6.352975688030452e-08,0.027051824010933728,6.6872313527180784,0.7201011378002529,0.8824273072060683,-18.421273298561573,-56.495147705078125,0.966796875,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,target,LongConstant_on,True,512,0.697265625,0.302734375,-6.448673443403095,8.015625,8.4124609375,9.336470588235294,6.5358187134502925,0.12455016971661273,0.031668691326169326,0.031668691326169326,6.527046783625731,0.7312378167641326,0.834307992202729,-20.35521922633052,-107.99574279785156,0.98828125,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,target,LongDecay_off,False,512,0.591796875,0.40625,-6.663402848877013,7.826171875,8.616015625,9.707128712871288,0.0,0.1297819286394342,6.330572836745654e-08,0.029476371920270392,7.129523334165211,0.7591714499625655,1.070875967057649,-18.483395179733634,-48.26200866699219,0.978515625,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
F2,target,LongDecay_on,True,512,0.685546875,0.314453125,-6.684984538238496,7.89453125,8.2195703125,9.215213675213676,6.567293419099456,0.12615185746669771,0.033079951716183414,0.033079951716183414,6.55541810984661,0.7243938644235527,0.8369619000494805,-21.443546433001757,-114.97368621826172,0.984375,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
F2,target,Mixed_off,False,512,0.615234375,0.384765625,-5.982984407804906,7.869140625,8.641640625,9.719492063492064,0.0,0.12524296420854691,6.34287359073262e-08,0.02752196988488432,6.863241499131298,0.7416232315711094,0.9352196574832464,-18.100411593914032,-37.762882232666016,0.9609375,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F2,target,Mixed_on,True,512,0.70703125,0.29296875,-6.376830432098359,8.119140625,8.433671875000002,9.272762430939226,6.444070242963676,0.12407481172013228,0.031633320042995815,0.031633320042995815,6.43396680298292,0.7351455376473418,0.8445994707721914,-20.49700932763517,-129.490478515625,0.99609375,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F2,D0,v31_A2_on,True,256,0.9296875,0.0703125,6.621606275439262,8.8359375,9.878046875,10.04840336134454,3.1109637488947834,0.05565529622980251,0.008971331184384552,0.008971331184384552,3.1105216622458003,0.9226348364279399,0.9991158267020336,-14.23887512460351,-50.17026138305664,0.99609375,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,D0,LongConstant_on,True,256,0.93359375,0.06640625,6.800237890332937,8.9140625,9.906171875000002,10.032635983263598,3.0026292725679227,0.05403828105899889,0.0087303407573985,0.0087303407573985,3.001752848378615,0.9460999123575811,1.0354951796669587,-13.56182418949902,-53.703372955322266,1.0,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,D0,LongDecay_on,True,256,0.9296875,0.0703125,6.8783874260261655,8.78125,9.83484375,10.062605042016806,2.983540925266904,0.05327836296331601,0.008452305610165167,0.008452305610165167,2.98220640569395,0.9461743772241993,1.032918149466192,-14.037742014974356,-52.94327926635742,0.99609375,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
